1,6.410989284515381
2,6.4115891456604
3,6.411089181900024
4,6.410889148712158
5,6.4115891456604
6,5.265094995498657
7,6.410989284515381
8,5.265294790267944
9,6.410989284515381
10,5.264694929122925
11,6.411189079284668
12,6.412189245223999
13,6.411289215087891
14,5.265094995498657
15,5.2654948234558105
16,6.411289215087891
17,5.265194892883301
18,6.411089181900024
19,5.264994859695435
20,6.411089181900024
21,6.410689115524292
22,5.265094995498657
23,5.2654948234558105
24,6.410889148712158
25,6.410889148712158
26,6.411089181900024
27,5.265394926071167
28,6.410889148712158
29,5.265894889831543
30,6.410789251327515
31,6.412089109420776
32,6.410989284515381
33,6.411389112472534
34,6.411189079284668
35,5.264994859695435
36,6.411189079284668
37,5.265294790267944
38,5.265794992446899
39,5.265694856643677
40,6.411089181900024
41,6.411289215087891
42,5.265094995498657
43,5.265094995498657
44,5.265094995498657
45,6.410889148712158
46,6.411689281463623
47,5.265094995498657
48,6.410789251327515
49,6.410889148712158
50,5.2654948234558105
51,6.410989284515381
52,6.411089181900024
53,5.264894962310791
54,5.2654948234558105
55,5.265194892883301
56,5.264994859695435
57,5.265394926071167
58,6.410589218139648
59,6.411186933517456
60,5.6506781578063965
61,5.110289812088013
